historical_sha	hunk_id	path	old_range	new_range	context	primary_lane	disposition	rationale	evidence	accepted_commit
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:22,9	utils/studyTelemetry.ts	22,3	22,9	type StudyRecord = {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:38,7	utils/studyTelemetry.ts	32,2	38,7	type OutboxItem = {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:78,16	utils/studyTelemetry.ts	67,4	78,16	const enabledHost = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:98,11	utils/studyTelemetry.ts	75,2	98,11	const MAX_OUTBOX_BYTES = 48 * 1024 * 1024;	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:211,82	utils/studyTelemetry.ts	179,4	211,82	let flushDueAt = 0;	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:323,3	utils/studyTelemetry.ts	213,2	323,3	export const recordStudyEvent = (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:338,3	utils/studyTelemetry.ts	227,2	338,3	export const recordStudyEvent = (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:393,8	utils/studyTelemetry.ts	281,3	393,8	export const recordStudyProjectReplace = (options: { history?: boolean; resetHis	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:402,5	utils/studyTelemetry.ts	285,2	402,5	let snapshotIdle: number | undefined;	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:409,10	utils/studyTelemetry.ts	289,5	409,10	const commitPendingSnapshot = (emergency = false) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:432,3	utils/studyTelemetry.ts	307,3	432,3	const clearSnapshotSchedule = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:436,3	utils/studyTelemetry.ts	311,3	436,3	const scheduleSnapshotIdle = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:442,3	utils/studyTelemetry.ts	317,3	442,3	const scheduleSnapshotIdle = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:453,5	utils/studyTelemetry.ts	328,3	453,5	export const scheduleStudySnapshot = (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:464,3	utils/studyTelemetry.ts	337,3	464,3	export const scheduleStudySnapshot = (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:471,3	utils/studyTelemetry.ts	344,3	471,3	export const scheduleStudySnapshot = (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:479,3	utils/studyTelemetry.ts	352,3	479,3	const openOutbox = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:496,8	utils/studyTelemetry.ts	369,2	496,8	const openOutbox = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:506,2	utils/studyTelemetry.ts	373,8	506,2	const openOutbox = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:537,24	utils/studyTelemetry.ts	410,7	537,24	const queueOutbox = (item: OutboxItem) => queueOutboxItems([item]);	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:573,77	utils/studyTelemetry.ts	429,18	573,77	const deleteOutbox = async (ids: string[]) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:661,13	utils/studyTelemetry.ts	458,3	661,13	const gzip = async (json: string) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:677,4	utils/studyTelemetry.ts	464,4	677,4	const makeBatch = (beacon = false) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:688,4	utils/studyTelemetry.ts	475,4	688,4	const makeBatch = (beacon = false) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:708,3	utils/studyTelemetry.ts	495,2	708,3	const makeBatch = (beacon = false) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:728,11	utils/studyTelemetry.ts	514,3	728,11	const makeBatch = (beacon = false) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:753,30	utils/studyTelemetry.ts	531,2	753,30	const finishBatches = (batches: StudyBatch[], stored: boolean) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:792,20	utils/studyTelemetry.ts	542,4	792,20	const outboxBatch = (batch: StudyBatch, body: Blob): OutboxItem => ({	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:892,4	utils/studyTelemetry.ts	626,2	892,4	const recoverExitCheckpoint = async () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:900,39	utils/studyTelemetry.ts	632,4	900,39	let deliveryRetryTimer: number | undefined;	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:940,46	utils/studyTelemetry.ts	637,4	940,46	const scheduleDeliveryRetry = (delay = deliveryRetryMs) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:987,12	utils/studyTelemetry.ts	642,3	987,12	const scheduleDeliveryRetry = (delay = deliveryRetryMs) => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1001,5	utils/studyTelemetry.ts	647,10	1001,5	const flushOutbox = async () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1013,3	utils/studyTelemetry.ts	664,2	1013,3	const flushOutbox = async () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1022,11	utils/studyTelemetry.ts	672,5	1022,11	const flushOutbox = async () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1036,3	utils/studyTelemetry.ts	680,2	1036,3	const flushOutbox = async () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1041,3	utils/studyTelemetry.ts	684,2	1041,3	const flushOutbox = async () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1045,3	utils/studyTelemetry.ts	687,2	1045,3	const flushOutbox = async () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1051,8	utils/studyTelemetry.ts	692,3	1051,8	const flushOutbox = async () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1072,3	utils/studyTelemetry.ts	708,3	1072,3	export const flushStudyTelemetry = async (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1076,9	utils/studyTelemetry.ts	712,18	1076,9	export const flushStudyTelemetry = async (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1115,3	utils/studyTelemetry.ts	760,2	1115,3	export const flushStudyTelemetry = async (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1123,3	utils/studyTelemetry.ts	767,2	1123,3	export const flushStudyTelemetry = async (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1128,7	utils/studyTelemetry.ts	771,5	1128,7	export const flushStudyTelemetry = async (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1217,4	utils/studyTelemetry.ts	858,2	1217,4	const runImageQueue = async () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1282,3	utils/studyTelemetry.ts	921,3	1282,3	export const studyTechnicalContext = () => {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetryProject.ts:47,3	utils/studyTelemetryProject.ts	47,3	47,3	const PRIVATE_SUFFIXES = ["Url", "Filename", "FileName", "Name", "Label"];	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetryProject.ts:220,7	utils/studyTelemetryProject.ts	220,5	220,7	export const studyProjectAction = (action: ProjectAction, projectAlias = "prj_un	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetryProject.ts:238,3	utils/studyTelemetryProject.ts	236,3	238,3	export const makeStudySnapshotRecords = (	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:.github/workflows/deploy.yml:50,8	.github/workflows/deploy.yml	50,2	50,8	jobs:	G6	VERIFIED_CLEAN_IMPLEMENTATION	release and version policy; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:PLAN-telemetry.md:13,30	PLAN-telemetry.md	13,2	13,30	The verified risks are concentrated in four areas:	G8	DROP_INTENTIONAL	historical telemetry documentation is replaced by the G8 schema evidence	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:PLAN-telemetry.md:607,2	PLAN-telemetry.md	579,2	607,2	Unchanged:	G8	DROP_INTENTIONAL	historical telemetry documentation is replaced by the G8 schema evidence	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:README.md:41,6	README.md	41,2	41,6	Open the printed Vite URL in a browser.	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:components/stages/foundry/MechanismFoundry.tsx:61,3	components/stages/foundry/MechanismFoundry.tsx	61,3	61,3	import {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:components/stages/path/MechanismRecommendationSheet.tsx:19,3	components/stages/path/MechanismRecommendationSheet.tsx	19,3	19,3	import {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:components/stages/path/MechanismRecommendationSheet.tsx:144,6	components/stages/path/MechanismRecommendationSheet.tsx	144,4	144,6	export const MechanismRecommendationSheet = ({	G1	VERIFIED_CLEAN_IMPLEMENTATION	closed recommendation must perform no fitting work	artifacts/quality/G1/result.md	a52ef5dc5bf3f6d0dce43b525f19b7fd0e0690a4
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:components/ui/ContextHelp.tsx:15,3	components/ui/ContextHelp.tsx	15,3	15,3	import {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:docs/deployment.md:27,3	docs/deployment.md	27,3	27,3	git push origin v$VERSION	G6	VERIFIED_CLEAN_IMPLEMENTATION	release and version policy; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:docs/deployment.md:63,5	docs/deployment.md	63,2	63,5	Before a teacher-facing web release:	G6	VERIFIED_CLEAN_IMPLEMENTATION	release and version policy; verified against current production-preview/release boundary	artifacts/quality/G6/result.md	c4731321ea5201929c2caf284b992199fa1e8e89
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:docs/study/README.md:15,29	docs/study/README.md	15	15,29	Operational deploy controls (profiles, secrets, R2 layout) remain in	G8	DROP_INTENTIONAL	historical telemetry documentation is replaced by the G8 schema evidence	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useMotionSmithAppController.ts:34,4	hooks/useMotionSmithAppController.ts	34,4	34,4	import { useWorkspacePlaybackLoop } from "./useWorkspacePlaybackLoop";	G8	REPLACED_BY_LEAN_TELEMETRY	stable product boundary is eligible for Sol-owned lean summary wiring; historical event stream is replaced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	892e619c36213f6f89338e4089b394d573e37cef
30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useProjectHistory.ts:7,3	hooks/useProjectHistory.ts	7,3	7,3	import {	G8	DROP_INTENTIONAL	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced	artifacts/quality/G8/result.md;artifacts/quality/G8/wiring/result.md;artifacts/quality/final-telemetry-schema.md	-
